age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly
23.0,542.0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,0,0,0
21.0,500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06999999999999999,0,1,0,0,1,0
24.0,696.0,2,0,29,2,0,0,0,1,2,0,0,0,0,0,0.97,0,0,1,0,0,0
30.0,461.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.77,0,1,1,0,0,0
34.0,0.0,13,2,15,13,0,1,1,1,3,0,0,0,0,0,0.23,0,1,0,0,0,0
22.0,572.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.47,0,0,1,0,0,0
40.0,547.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.67,0,0,0,0,0,0
22.0,509.0,8,0,16,8,0,1,1,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0
42.0,449.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0
25.0,485.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0.5,0,0,1,0,0,0
19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
47.0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.73,0,0,1,0,0,0
26.0,585.0,1,0,276,0,0,1,1,0,0,0,0,0,0,0,2.2,0,1,0,0,0,1
28.0,585.0,4,1,15,4,0,1,1,0,2,0,0,0,1,0,0.23,0,1,0,0,0,1
19.0,0.0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0.0,0,1,1,0,0,0
38.0,591.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0
23.0,458.0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0.93,0,1,1,0,0,0
40.0,570.0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0
26.0,595.0,0,0,175,0,0,1,1,1,3,0,0,0,0,0,2.2,1,0,0,1,0,0
22.0,546.0,0,0,29,0,0,1,1,1,0,0,0,0,0,0,0.37,0,0,0,0,0,0
40.0,498.0,29,0,28,29,0,1,1,0,0,0,0,0,1,0,1.4300000000000002,1,0,1,0,0,0
41.0,425.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0
51.0,631.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
29.0,0.0,6,0,0,6,0,1,1,1,0,0,0,0,0,0,0.5700000000000001,1,0,1,0,0,0
24.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
31.0,554.0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1.03,0,1,0,0,0,1
36.0,513.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.53,0,1,0,0,0,1
29.0,471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
47.0,450.0,1,5,12,1,0,0,0,1,0,0,0,0,0,0,0.87,0,1,0,1,0,0
31.0,495.0,3,0,52,3,0,1,1,1,0,0,0,0,0,0,0.4,0,0,0,0,0,1
20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0
26.0,528.0,17,0,33,17,0,1,1,1,0,0,0,0,1,0,0.5,0,1,1,0,0,0
38.0,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0.0,0,1,0,0,0,1
28.0,470.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.2,0,1,1,0,0,0
45.0,502.0,15,0,72,14,0,1,1,1,0,0,0,0,1,0,1.93,0,1,0,0,0,0
25.0,479.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
26.0,541.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.27,0,0,0,0,0,1
20.0,564.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
36.0,565.0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,2.53,0,1,1,0,0,0
21.0,472.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.14,0,0,1,0,0,0
31.0,562.0,0,0,14,0,0,1,1,1,0,0,0,0,0,0,0.93,0,0,1,0,0,0
34.0,560.0,25,0,53,25,0,1,1,0,0,0,0,0,0,0,2.14,0,1,0,0,0,0
30.0,0.0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0.83,0,0,0,0,0,0
26.0,444.0,0,0,5,0,0,1,1,0,3,0,0,0,0,0,0.7,1,0,1,0,0,0
28.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0
28.0,0.0,7,1,19,7,0,1,1,1,0,0,0,0,0,0,0.6,0,0,0,0,0,1
27.0,550.0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0.4,0,0,0,1,0,0
52.0,471.0,0,0,293,0,0,1,1,1,0,0,0,0,0,0,1.5,1,0,0,0,1,0
27.0,539.0,0,0,24,0,0,1,1,0,0,0,0,0,1,0,0.63,0,0,1,0,0,0
29.0,608.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.17,0,0,0,0,1,0
50.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.27,0,0,0,0,0,1
47.0,558.0,2,1,5,2,0,1,1,1,2,0,0,0,0,0,0.83,0,1,1,0,0,0
65.0,462.0,0,0,54,0,0,1,1,1,2,0,0,0,0,0,0.23,1,0,0,0,0,1
37.0,565.0,0,0,21,0,0,1,1,1,0,0,0,0,0,0,0.47,0,0,0,0,0,0
31.0,490.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.5,0,1,0,0,1,0
44.0,558.0,0,0,41,0,0,0,0,0,0,0,0,0,1,0,0.47,0,0,0,0,1,0
41.0,0.0,5,0,14,5,0,1,1,1,0,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,0
32.0,471.0,37,3,63,37,0,1,1,0,2,0,0,0,1,0,0.7,0,1,1,0,0,0
29.0,523.0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,1.0699999999999998,0,1,1,0,0,0
28.0,521.0,0,0,9,0,0,1,1,0,0,0,0,0,1,0,0.73,0,0,0,1,0,0
21.0,0.0,1,1,18,1,0,0,0,1,2,0,0,0,0,0,0.4,0,1,0,0,0,1
18.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0,1,0,0,0
26.0,576.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.33,0,0,1,0,0,0
26.0,547.0,2,1,3,2,0,1,1,0,0,0,0,0,0,0,0.5700000000000001,0,1,0,0,0,0
33.0,517.0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0.5700000000000001,0,1,1,0,0,0
27.0,505.0,3,1,8,3,0,1,1,1,2,0,0,0,0,0,0.33,0,1,1,0,0,0
22.0,519.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
41.0,528.0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0.23,0,1,1,0,0,0
40.0,0.0,2,0,47,1,0,1,1,0,0,0,0,0,1,0,1.03,0,1,1,0,0,0
33.0,568.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.8,0,1,1,0,0,0
21.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
29.0,580.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2.2,0,1,0,0,1,0
30.0,566.0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,1.83,0,1,1,0,0,0
40.0,506.0,19,0,9,19,0,1,1,1,0,0,0,0,1,0,1.13,0,0,0,0,0,1
55.0,0.0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0.83,0,1,0,1,0,0
31.0,599.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.27,0,0,0,0,0,0
29.0,430.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
26.0,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0,0,0
34.0,525.0,1,0,86,1,0,0,0,1,0,0,0,0,0,0,1.4300000000000002,0,1,0,0,0,0
33.0,503.0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1.5,0,1,0,0,0,1
22.0,509.0,13,3,16,13,0,1,1,0,0,0,0,0,0,0,0.4,0,1,0,0,0,1
23.0,529.0,0,0,4,0,0,1,1,0,2,0,0,1,1,0,0.5,0,0,1,0,0,0
39.0,548.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,0,1,0,0,0,1
35.0,545.0,0,0,17,0,1,0,0,1,0,0,0,0,0,0,1.23,0,1,1,0,0,0
25.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
28.0,480.0,0,0,11,0,0,1,1,0,2,0,0,0,0,0,1.47,0,1,0,0,0,1
41.0,421.0,46,0,62,46,0,1,1,1,3,0,0,0,0,0,1.63,0,1,0,0,0,1
28.0,525.0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,2.03,0,1,1,0,0,0
25.0,587.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.63,0,1,1,0,0,0
21.0,577.0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,1.0699999999999998,0,0,1,0,0,0
34.0,668.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.1,1,0,1,0,0,0
22.0,576.0,10,0,43,10,0,0,0,0,0,0,0,0,0,0,0.9,0,0,1,0,0,0
23.0,452.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.7,0,0,1,0,0,0
37.0,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,1,0,1,0,0
24.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.07,0,0,1,0,0,0
51.0,0.0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,0.06999999999999999,0,0,0,1,0,0
45.0,0.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1.47,0,0,0,1,0,0
23.0,553.0,3,0,51,2,0,1,1,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0
26.0,570.0,0,0,10,0,0,1,1,0,0,1,0,0,0,0,2.0,0,0,1,0,0,0
28.0,551.0,7,0,59,7,0,1,1,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1
26.0,0.0,0,0,10,0,0,1,1,0,2,0,0,0,0,0,0.16999999999999998,0,0,1,0,0,0
20.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
33.0,0.0,0,0,41,0,0,1,1,1,0,0,0,0,0,0,1.0,0,1,1,0,0,0
25.0,459.0,7,0,25,7,1,1,1,1,0,0,0,0,0,0,1.73,1,0,0,1,0,0
42.0,588.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
33.0,531.0,33,1,98,33,0,1,1,1,2,0,0,0,0,0,0.73,0,0,0,0,0,1
40.0,554.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,0,1,1,0,0,0
25.0,492.0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0.06999999999999999,0,1,0,0,0,0
23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
17.0,611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
26.0,552.0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1.5,0,1,0,0,1,0
25.0,531.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,1,0,0,0,1
30.0,513.0,5,4,24,5,0,0,0,1,0,0,0,0,0,0,0.5700000000000001,0,1,0,0,0,0
31.0,511.0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1.0699999999999998,0,1,1,0,0,0
22.0,545.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0,1,1,0,0,0
36.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1
22.0,477.0,23,2,70,23,0,1,1,1,3,0,0,0,1,0,0.97,0,1,1,0,0,0
37.0,0.0,0,0,22,0,0,1,1,1,2,0,0,0,0,0,0.23,0,1,1,0,0,0
22.0,0.0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1
30.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0
26.0,657.0,8,0,124,8,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,1,0
18.0,433.0,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0.13,0,0,0,0,0,0
27.0,512.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.67,0,1,1,0,0,0
43.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.37,0,0,1,0,0,0
47.0,604.0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
29.0,548.0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0.23,0,0,1,0,0,0
23.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.27,0,1,0,0,0,0
20.0,0.0,3,1,15,3,0,0,0,1,2,0,0,0,1,0,0.4,0,1,0,0,0,1
56.0,504.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.0699999999999998,0,1,1,0,0,0
23.0,554.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.83,0,1,1,0,0,0
26.0,568.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.33,0,1,0,1,0,0
43.0,562.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.97,0,1,0,0,0,1
32.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1
45.0,570.0,0,0,11,0,0,1,1,1,0,0,0,0,0,0,1.5699999999999998,1,0,0,0,1,0
46.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.16999999999999998,0,0,0,0,0,0
28.0,557.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,1
24.0,479.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0
30.0,526.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.17,0,1,1,0,0,0
54.0,514.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.17,1,0,0,0,0,0
32.0,493.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.87,0,1,1,0,0,0
24.0,440.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,1,0,1,0,0,0
26.0,418.0,7,0,9,7,0,0,0,1,0,0,0,0,1,0,0.33,0,0,1,0,0,0
25.0,514.0,4,1,14,4,0,0,0,1,2,0,0,0,0,0,0.22000000000000008,0,1,0,0,0,0
30.0,601.0,0,0,9,0,0,1,1,1,2,0,0,0,0,0,1.67,0,0,0,0,0,0
26.0,0.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1
26.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
27.0,561.0,28,0,29,28,0,1,1,1,2,0,1,0,0,0,1.93,0,1,0,0,1,0
39.0,525.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.73,1,0,0,0,0,1
50.0,539.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0
24.0,445.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
21.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.13,0,1,1,0,0,0
28.0,488.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.1,0,0,0,0,1,0
25.0,525.0,9,0,39,9,0,1,1,0,0,0,0,0,0,0,0.4,0,1,1,0,0,0
28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,1,0,0
38.0,578.0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1
29.0,0.0,0,0,13,0,0,1,1,1,0,0,0,0,0,0,1.2,0,1,0,1,0,0
58.0,568.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0
23.0,585.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.6,0,0,0,0,0,1
41.0,549.0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,1.23,0,0,0,0,0,0
37.0,526.0,2,3,27,2,0,0,0,1,5,0,0,0,0,0,0.43,0,0,0,0,0,0
23.0,586.0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,1,0
27.0,419.0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0.13,1,0,0,0,0,0
40.0,602.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.16999999999999998,0,0,0,0,0,1
32.0,503.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
28.0,0.0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,0.83,0,1,1,0,0,0
27.0,543.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0
23.0,575.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.2,0,0,1,0,0,0
56.0,561.0,1,2,16,1,0,1,1,1,0,0,0,0,0,0,0.2,1,0,0,0,0,1
44.0,567.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.0,0,0,1,0,0,0
20.0,582.0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1
25.0,526.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,1,0,0,0
31.0,606.0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,2.17,1,0,0,0,0,1
20.0,0.0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0.0,0,1,0,0,0,1
24.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,1,0,0,0
47.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
24.0,539.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.67,0,1,1,0,0,0
17.0,0.0,0,0,13,0,0,1,1,0,4,0,0,0,1,0,0.43,0,1,0,0,0,1
19.0,546.0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,1
37.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.8,1,0,1,0,0,0
22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1
37.0,547.0,0,0,23,0,0,1,1,0,0,0,0,0,0,0,0.53,0,0,0,0,0,1
23.0,0.0,0,0,106,0,0,1,1,0,0,0,0,0,0,0,1.5,0,1,0,0,0,0
23.0,0.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
35.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0,0,0,0,1,0
21.0,511.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0
24.0,550.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.03,0,0,1,0,0,0
54.0,413.0,2,0,34,2,0,1,1,0,2,0,0,0,1,0,0.4400000000000001,0,1,0,1,0,0
26.0,568.0,0,0,57,0,0,1,1,0,2,1,1,1,1,0,1.47,0,1,1,0,0,0
23.0,461.0,0,0,4,0,0,1,1,0,2,0,0,0,0,0,2.0,0,0,0,1,0,0
34.0,477.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,0
29.0,568.0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1.27,0,1,0,0,0,0
36.0,501.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1.87,0,1,0,0,1,0
25.0,0.0,0,0,31,0,0,1,1,1,0,0,0,0,0,0,0.67,0,0,0,0,0,1
31.0,542.0,31,6,65,30,0,1,1,1,2,1,0,0,0,0,1.47,0,1,1,0,0,0
37.0,498.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.1,1,0,0,0,0,1
20.0,0.0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0
25.0,519.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1
25.0,533.0,1,0,23,1,0,1,1,1,0,0,0,0,0,0,0.93,0,1,0,0,1,0
75.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0
25.0,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
20.0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,1
39.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0
20.0,466.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
35.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,1,0,0
26.0,470.0,1,0,61,1,0,0,0,1,0,0,0,0,0,0,0.67,0,0,1,0,0,0
32.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,0
43.0,521.0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,2.07,0,1,0,0,0,0
48.0,0.0,2,0,7,2,0,1,1,1,0,0,0,0,0,0,4.0,0,0,0,0,0,1
34.0,557.0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2.17,0,1,0,0,1,0
34.0,570.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16999999999999998,0,0,1,0,0,0
29.0,473.0,0,0,18,0,0,0,0,0,2,0,0,0,1,0,1.27,0,1,0,0,0,1
24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
39.0,458.0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0.5,0,1,1,0,0,0
24.0,488.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.17,0,0,0,0,0,1
35.0,0.0,16,0,25,16,0,0,0,1,0,0,0,0,0,0,1.0699999999999998,0,0,1,0,0,0
22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5699999999999998,0,1,1,0,0,0
34.0,489.0,15,0,0,13,2,0,0,1,0,0,0,0,1,0,0.83,0,1,0,0,0,1
27.0,506.0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0.06999999999999999,0,0,1,0,0,0
23.0,509.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0.3,0,0,1,0,0,0
34.0,417.0,1,0,7,1,0,1,1,0,0,0,0,0,0,0,0.16999999999999998,1,0,0,0,1,0
34.0,584.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0
46.0,655.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1
42.0,0.0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.16999999999999998,0,0,0,0,0,0
31.0,0.0,0,0,55,0,0,0,0,1,0,0,0,0,0,0,1.4,0,0,0,0,0,0
22.0,574.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.33,0,1,1,0,0,0
22.0,429.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0
25.0,573.0,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0.47,0,0,0,0,0,1
27.0,522.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,1,0,0,0
53.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0
45.0,606.0,22,1,52,22,0,0,0,1,0,0,0,0,0,0,0.6,0,0,0,0,0,1
32.0,485.0,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0.33,0,0,0,1,0,0
26.0,456.0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0.16999999999999998,0,0,0,0,0,1
22.0,442.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0.16999999999999998,0,0,0,0,0,1
34.0,507.0,1,0,14,1,0,0,0,1,2,0,0,0,0,0,0.23,0,0,0,0,1,0
53.0,503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1,0,0,0
24.0,529.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.27,0,0,0,1,0,0
48.0,424.0,1,0,152,1,0,1,1,1,0,0,0,0,1,0,1.5,1,0,0,0,0,1
36.0,505.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0
33.0,0.0,0,0,34,0,0,1,1,1,2,0,0,0,0,0,0.16999999999999998,0,1,0,0,0,1
44.0,467.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.7,0,1,0,0,0,1
28.0,0.0,0,0,14,0,0,0,0,1,2,0,0,0,0,0,0.75,1,0,1,0,0,0
34.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
30.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0
24.0,607.0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0.0,0,0,1,0,0,0
22.0,417.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
20.0,533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,1,1,0,0,0
40.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.17,0,1,0,0,0,0
25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0
36.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
20.0,0.0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1,0,0
27.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
37.0,482.0,24,4,45,24,0,1,1,0,3,0,0,0,0,0,0.5,0,1,0,0,0,0
41.0,560.0,3,1,82,3,0,1,1,1,0,0,0,0,1,0,1.4300000000000002,0,1,1,0,0,0
35.0,566.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.67,1,0,1,0,0,0
36.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1
26.0,543.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.5,0,0,1,0,0,0
35.0,639.0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0
26.0,576.0,14,2,18,14,0,1,1,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0
31.0,458.0,3,1,30,3,0,0,0,0,0,0,0,0,0,0,1.47,0,1,0,0,1,0
36.0,548.0,13,6,99,13,0,1,1,0,3,0,0,0,0,0,1.97,0,1,0,0,1,0
28.0,0.0,28,3,81,27,0,1,1,0,0,0,0,0,0,0,0.97,0,1,0,0,0,0
44.0,495.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
